source,item_type,title_or_text,author,extra_1_label,extra_1_value,extra_2_label,extra_2_value,url
books.toscrape.com,book,Greek Mythic History,N/A,price_gbp,10.23,rating_stars,5,https://books.toscrape.com/catalogue/greek-mythic-history_698/index.html
books.toscrape.com,book,God: The Most Unpleasant Character in All Fiction,N/A,price_gbp,30.03,rating_stars,5,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html
books.toscrape.com,book,Glory over Everything: Beyond The Kitchen House,N/A,price_gbp,45.84,rating_stars,3,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html
books.toscrape.com,book,Feathers: Displays of Brilliant Plumage,N/A,price_gbp,49.05,rating_stars,3,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html
books.toscrape.com,book,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",N/A,price_gbp,15.06,rating_stars,4,https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html
books.toscrape.com,book,Every Last Word,N/A,price_gbp,46.47,rating_stars,3,https://books.toscrape.com/catalogue/every-last-word_693/index.html
books.toscrape.com,book,Eligible (The Austen Project #4),N/A,price_gbp,27.09,rating_stars,3,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html
books.toscrape.com,book,El Deafo,N/A,price_gbp,57.62,rating_stars,5,https://books.toscrape.com/catalogue/el-deafo_691/index.html
books.toscrape.com,book,Eight Hundred Grapes,N/A,price_gbp,14.39,rating_stars,4,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html
books.toscrape.com,book,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",N/A,price_gbp,51.75,rating_stars,5,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html
books.toscrape.com,book,"Eat Fat, Get Thin",N/A,price_gbp,54.07,rating_stars,2,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html
books.toscrape.com,book,Don't Get Caught,N/A,price_gbp,55.35,rating_stars,1,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html
books.toscrape.com,book,Doctor Sleep (The Shining #2),N/A,price_gbp,40.12,rating_stars,2,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html
books.toscrape.com,book,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),N/A,price_gbp,37.51,rating_stars,5,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html
books.toscrape.com,book,Dear Mr. Knightley,N/A,price_gbp,11.21,rating_stars,5,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html
books.toscrape.com,book,Daily Fantasy Sports,N/A,price_gbp,36.58,rating_stars,1,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html
books.toscrape.com,book,Crazy Love: Overwhelmed by a Relentless God,N/A,price_gbp,47.72,rating_stars,2,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html
books.toscrape.com,book,Cometh the Hour (The Clifton Chronicles #6),N/A,price_gbp,25.01,rating_stars,3,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html
books.toscrape.com,book,Code Name Verity (Code Name Verity #1),N/A,price_gbp,22.13,rating_stars,4,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html
books.toscrape.com,book,Clockwork Angel (The Infernal Devices #1),N/A,price_gbp,44.14,rating_stars,1,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html
books.toscrape.com,book,City of Glass (The Mortal Instruments #3),N/A,price_gbp,56.02,rating_stars,4,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html
books.toscrape.com,book,City of Fallen Angels (The Mortal Instruments #4),N/A,price_gbp,11.23,rating_stars,4,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html
books.toscrape.com,book,City of Bones (The Mortal Instruments #1),N/A,price_gbp,43.28,rating_stars,1,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html
books.toscrape.com,book,City of Ashes (The Mortal Instruments #2),N/A,price_gbp,47.27,rating_stars,1,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html
books.toscrape.com,book,Cell,N/A,price_gbp,20.29,rating_stars,4,https://books.toscrape.com/catalogue/cell_674/index.html
books.toscrape.com,book,Catching Jordan (Hundred Oaks),N/A,price_gbp,50.83,rating_stars,3,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html
books.toscrape.com,book,"Carry On, Warrior: Thoughts on Life Unarmed",N/A,price_gbp,31.85,rating_stars,3,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html
books.toscrape.com,book,Carrie,N/A,price_gbp,46.23,rating_stars,2,https://books.toscrape.com/catalogue/carrie_671/index.html
books.toscrape.com,book,Buying In: The Secret Dialogue Between What We Buy and Who We Are,N/A,price_gbp,37.8,rating_stars,4,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html
books.toscrape.com,book,Brain on Fire: My Month of Madness,N/A,price_gbp,49.32,rating_stars,5,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html
books.toscrape.com,book,Batman: Europa,N/A,price_gbp,32.01,rating_stars,2,https://books.toscrape.com/catalogue/batman-europa_668/index.html
books.toscrape.com,book,Barefoot Contessa Back to Basics,N/A,price_gbp,28.01,rating_stars,1,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html
books.toscrape.com,book,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,N/A,price_gbp,50.62,rating_stars,5,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html
books.toscrape.com,book,Balloon Animals,N/A,price_gbp,17.03,rating_stars,3,https://books.toscrape.com/catalogue/balloon-animals_665/index.html
books.toscrape.com,book,Art Ops Vol. 1,N/A,price_gbp,48.8,rating_stars,3,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html
books.toscrape.com,book,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),N/A,price_gbp,58.14,rating_stars,4,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html
books.toscrape.com,book,Angels Walking (Angels Walking #1),N/A,price_gbp,34.2,rating_stars,2,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html
books.toscrape.com,book,Angels & Demons (Robert Langdon #1),N/A,price_gbp,51.48,rating_stars,3,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html
books.toscrape.com,book,All the Light We Cannot See,N/A,price_gbp,29.87,rating_stars,5,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html
books.toscrape.com,book,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",N/A,price_gbp,10.9,rating_stars,2,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html
books.toscrape.com,book,Abstract City,N/A,price_gbp,56.37,rating_stars,5,https://books.toscrape.com/catalogue/abstract-city_658/index.html
books.toscrape.com,book,A Time of Torment (Charlie Parker #14),N/A,price_gbp,48.35,rating_stars,5,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html
books.toscrape.com,book,A Study in Scarlet (Sherlock Holmes #1),N/A,price_gbp,16.73,rating_stars,2,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html
books.toscrape.com,book,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",N/A,price_gbp,56.48,rating_stars,2,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html
books.toscrape.com,book,A People's History of the United States,N/A,price_gbp,40.79,rating_stars,2,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html
books.toscrape.com,book,A Man Called Ove,N/A,price_gbp,39.72,rating_stars,1,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html
books.toscrape.com,book,A Distant Mirror: The Calamitous 14th Century,N/A,price_gbp,14.58,rating_stars,3,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html
books.toscrape.com,book,A Brush of Wings (Angels Walking #3),N/A,price_gbp,55.51,rating_stars,1,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html
books.toscrape.com,book,1491: New Revelations of the Americas Before Columbus,N/A,price_gbp,21.8,rating_stars,3,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html
books.toscrape.com,book,"The Three Searches, Meaning, and the Story",N/A,price_gbp,13.33,rating_stars,3,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html
books.toscrape.com,book,Searching for Meaning in Gailana,N/A,price_gbp,38.73,rating_stars,1,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html
books.toscrape.com,book,Rook,N/A,price_gbp,37.86,rating_stars,4,https://books.toscrape.com/catalogue/rook_647/index.html
books.toscrape.com,book,My Kitchen Year: 136 Recipes That Saved My Life,N/A,price_gbp,11.53,rating_stars,2,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html
books.toscrape.com,book,13 Hours: The Inside Account of What Really Happened In Benghazi,N/A,price_gbp,27.06,rating_stars,1,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html
books.toscrape.com,book,Will You Won't You Want Me?,N/A,price_gbp,13.86,rating_stars,3,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html
books.toscrape.com,book,Tipping Point for Planet Earth: How Close Are We to the Edge?,N/A,price_gbp,37.55,rating_stars,1,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html
books.toscrape.com,book,The Star-Touched Queen,N/A,price_gbp,32.3,rating_stars,5,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html
books.toscrape.com,book,The Silent Sister (Riley MacPherson #1),N/A,price_gbp,46.29,rating_stars,5,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html
books.toscrape.com,book,The Midnight Watch: A Novel of the Titanic and the Californian,N/A,price_gbp,26.2,rating_stars,1,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html
books.toscrape.com,book,The Lonely City: Adventures in the Art of Being Alone,N/A,price_gbp,33.26,rating_stars,2,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html
books.toscrape.com,book,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,N/A,price_gbp,59.15,rating_stars,4,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html
books.toscrape.com,book,The Golden Condom: And Other Essays on Love Lost and Found,N/A,price_gbp,39.43,rating_stars,1,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html
books.toscrape.com,book,The Epidemic (The Program 0.6),N/A,price_gbp,14.44,rating_stars,5,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html
books.toscrape.com,book,The Dinner Party,N/A,price_gbp,56.54,rating_stars,2,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html
books.toscrape.com,book,The Diary of a Young Girl,N/A,price_gbp,59.9,rating_stars,3,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html
books.toscrape.com,book,The Children,N/A,price_gbp,11.88,rating_stars,3,https://books.toscrape.com/catalogue/the-children_633/index.html
books.toscrape.com,book,Stars Above (The Lunar Chronicles #4.5),N/A,price_gbp,48.05,rating_stars,2,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html
books.toscrape.com,book,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,N/A,price_gbp,21.21,rating_stars,3,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html
books.toscrape.com,book,Raspberry Pi Electronics Projects for the Evil Genius,N/A,price_gbp,49.67,rating_stars,4,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html
books.toscrape.com,book,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,N/A,price_gbp,43.14,rating_stars,1,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
books.toscrape.com,book,Psycho: Sanitarium (Psycho #1.5),N/A,price_gbp,36.97,rating_stars,5,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
books.toscrape.com,book,Poisonous (Max Revere Novels #3),N/A,price_gbp,26.8,rating_stars,3,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
books.toscrape.com,book,One with You (Crossfire #5),N/A,price_gbp,15.71,rating_stars,4,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html
books.toscrape.com,book,No Love Allowed (Dodge Cove #1),N/A,price_gbp,54.65,rating_stars,4,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html
books.toscrape.com,book,Murder at the 42nd Street Library (Raymond Ambler #1),N/A,price_gbp,54.36,rating_stars,4,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html
books.toscrape.com,book,Most Wanted,N/A,price_gbp,35.28,rating_stars,3,https://books.toscrape.com/catalogue/most-wanted_623/index.html
books.toscrape.com,book,"Love, Lies and Spies",N/A,price_gbp,20.55,rating_stars,2,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html
books.toscrape.com,book,How to Speak Golf: An Illustrated Guide to Links Lingo,N/A,price_gbp,58.32,rating_stars,5,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html
books.toscrape.com,book,Hide Away (Eve Duncan #20),N/A,price_gbp,11.84,rating_stars,1,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html
books.toscrape.com,book,Furiously Happy: A Funny Book About Horrible Things,N/A,price_gbp,41.46,rating_stars,4,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html
books.toscrape.com,book,Everyday Italian: 125 Simple and Delicious Recipes,N/A,price_gbp,20.1,rating_stars,5,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
books.toscrape.com,book,Equal Is Unfair: America's Misguided Fight Against Income Inequality,N/A,price_gbp,56.86,rating_stars,1,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
books.toscrape.com,book,Eleanor & Park,N/A,price_gbp,56.51,rating_stars,5,https://books.toscrape.com/catalogue/eleanor-park_616/index.html
books.toscrape.com,book,Dirty (Dive Bar #1),N/A,price_gbp,40.83,rating_stars,4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html
books.toscrape.com,book,Can You Keep a Secret? (Fear Street Relaunch #4),N/A,price_gbp,48.64,rating_stars,1,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
books.toscrape.com,book,Boar Island (Anna Pigeon #19),N/A,price_gbp,59.48,rating_stars,3,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html
books.toscrape.com,book,A Paris Apartment,N/A,price_gbp,39.01,rating_stars,4,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html
books.toscrape.com,book,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",N/A,price_gbp,38.77,rating_stars,1,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
